Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Slope_%,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Driving_Mode_1,Driving_Mode_2,Driving_Mode_3,Road_Type_1,Road_Type_2,Road_Type_3,Traffic_Condition_1,Traffic_Condition_2,Traffic_Condition_3,Weather_Condition_1,Weather_Condition_2,Weather_Condition_3,Weather_Condition_4
1.6174761643375832,-1.4429720337357437,1.2167109631849582,0.11759403840803162,0.6341947014479428,-1.1346366171858002,-1.261750212228377,1.2365581027465318,-1.118152339398235,-0.4998778522294961,0.8415149432102186,0.03421794465634097,True,False,False,True,False,False,False,False,True,True,False,False,False
-0.9654366454133506,-1.233432927099036,1.4209040196307134,-0.8277037103198156,1.5121352656064062,-0.6668518805768011,-1.2910610812911254,-0.15041330166058986,-1.2179086512852826,0.6370691675497426,-1.3794580304989794,0.013361835924609128,False,True,False,False,False,True,False,False,True,True,False,False,False
-1.602648061780419,-1.240017589031217,-0.123403324409932,-0.3564723970967793,-1.252916093566551,-1.5330866539099046,-0.9538337593231797,-0.6150276932135799,1.0415627852010299,1.326445032490899,1.1042741807204446,-0.7337974149407238,True,False,False,False,True,False,False,True,False,False,False,True,False
0.15074869234660093,1.7412533107346009,1.1382074629699215,0.9488268305022267,0.715900621008073,-1.3154799538388826,-1.4480751848298807,1.0556502005237658,-1.4023441652435646,-0.7341418569944411,1.2847907381513157,0.7253722839071883,False,True,False,False,False,True,False,False,True,True,False,False,False
1.1104796631863756,0.6249079031080913,-0.582228846543677,-0.38299398792201034,1.191920923977971,1.6671378048313312,-0.24231379187312177,-1.6495429434524909,0.339399676999973,-0.4608361456904379,1.4447966354203623,1.5154198223589441,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.1651078412906686,1.2712246950766986,-1.074211326885872,1.5749895958132545,0.8053937491249074,-1.203188341886181,0.9953120260185615,-1.1209251634725697,-1.3292827315396831,0.1954555965480464,0.9816347548912621,0.8832818226523699,False,True,False,False,True,False,True,False,False,False,False,False,True
1.4380299885025762,-0.21414679003652914,-0.2884907701766789,-1.4805346234034098,-1.1081906107353585,-1.4312227727564364,-0.28730582751170924,0.7502176549277215,0.11853530718507664,1.5271280327346413,0.03409493434169853,0.1154125277592909,True,False,False,True,False,False,True,False,False,False,False,False,True
-0.2980087324442302,0.3314477769466756,-1.1528990164676152,0.1702805580174138,-0.06638676014361235,1.1505315903554292,-1.5680979419600656,-0.3999311001161093,-0.39500977858630176,-0.8182966030667654,0.7327855900425674,0.22607547112883214,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.5658120399647056,1.0753237951160008,0.6432961302048479,1.6552787079818925,0.8455994135278793,1.6234497602512445,0.19570617738697985,1.5478393306960498,1.3729382939960262,-0.02315832810713145,-1.273276069619132,-1.179401551399589,False,True,False,False,False,True,True,False,False,False,False,False,True
0.9887524244841596,-0.9966896994598702,1.4775257247228302,-0.12914917121822367,1.3831641901198846,0.4653083825434761,1.2465362016213415,0.6134305256063404,1.1826070589498525,0.4833032427914188,1.465134785076725,-0.02686434904819028,True,False,False,True,False,False,True,False,False,True,False,False,False
-1.5498797930873571,-0.38460665005164024,-0.5719208820907893,-1.6520193798541962,0.679856342576964,-0.9882538195837858,0.9238055037200954,-0.20087932008072523,0.8054910396185911,0.9554928731415017,-0.48412615406835263,1.1105541514612838,True,False,False,True,False,False,False,False,True,True,False,False,False
1.5475768328717392,0.44402559142518605,-0.011738483941082912,-0.6143059602158422,1.6509406272654725,0.1499520053250955,-0.5081499206399928,-0.20568169902448658,-0.3328902576480874,-0.36981017985930714,0.988337938247355,-1.4233041364204513,True,False,False,False,True,False,False,True,False,False,False,True,False
-0.24789602916126832,1.026871651443215,0.7982788077453142,-1.1971187565387085,0.41926339155796466,-1.4279981071850676,1.1230227570029983,0.18693341548733797,0.05080599325856978,-1.1812935464676653,0.44310896382648773,-0.001960312184853411,True,False,False,False,False,True,False,False,True,False,False,True,False
-0.6151654111118613,1.7417121820378585,-1.7183787686720178,-1.714536266841895,0.8418624676125693,1.6372327373770368,1.5713991013374307,-0.7465338317444447,0.8312655172164606,1.5855252937285604,1.7011079095645714,1.0618230365563288,True,False,False,False,True,False,True,False,False,False,False,False,True
1.5051719612523473,-1.2745965523465428,1.497404303386437,0.8038486919970601,-0.9327854717876418,0.5129184728627038,-0.8054718849103428,-1.7117261842814275,1.636935392650582,0.645554904027212,1.133297382125891,-0.2780990238735904,False,True,False,False,True,False,False,False,True,False,False,False,True
0.5696185008363638,-0.7108927521347302,-0.3810525054373988,0.7945876669538522,0.9430070394029035,-0.34246916452723347,1.2861122371531397,1.1227488265133472,0.7963982383621137,1.4383979074937698,-1.2000717917414456,-1.3729519038676448,False,True,False,True,False,False,False,False,True,True,False,False,False
1.3638498769807066,1.3006550710879972,0.6283230992209793,-1.2483011310872643,0.29136319122949544,0.03619557751548752,-0.8702873988704836,1.3695595273837424,-1.255090318763723,1.4518438421497946,0.1570248387664762,1.4785903088650683,False,True,False,True,False,False,False,True,False,False,False,True,False
0.7174017533932301,-1.3631699827293873,0.48628098932159636,0.5581191668839247,-0.6289052765788771,1.2856506874177698,0.16170486806751544,-0.7132575567088434,1.0497531595668042,-0.19039351155256717,-1.273016503544297,0.4472118659669358,False,True,False,True,False,False,False,False,True,True,False,False,False
-0.228053007720518,-0.5279802034488792,0.4099168043031523,-0.39661930522753924,0.2690576565957748,1.408201784199643,-0.249001295381179,0.3360489311892655,0.9995164474582844,0.7816988563313569,-0.4281113024208514,-0.00022197773959818312,False,True,False,True,False,False,True,False,False,False,False,False,True
-0.09093919546953944,1.4771423238983332,-0.44399524350408376,0.9444981558879652,-0.11252565896593605,1.5293297413703864,-0.5282568162631842,0.44735597774658287,1.3231754546039098,0.268301654312504,-1.7370771629531756,0.46653913123139557,False,True,False,False,False,True,False,False,True,False,False,True,False
-0.18984065236213096,-1.5347384449567303,0.30110006478077855,0.9883032000711405,-1.6419259868087253,-0.36419714899716554,-0.9608526998621509,-0.8375930329091714,0.13395416193498716,-0.009732508850301925,0.6325250366325295,-1.2321624382152876,False,True,False,True,False,False,True,False,False,False,False,False,True
-0.5478258552020404,0.10518509247525504,0.1831627403343085,0.084183408459498,0.9893142889818303,-1.1627657343015396,1.2780792465681385,-0.44874755332807786,1.1007920014115982,-1.2224482658415041,-1.2902843817530802,0.6108462260548442,False,True,False,True,False,False,False,False,True,False,False,True,False
-0.09385903409593543,1.0197668554136654,0.6678524063324165,-0.2422557096915116,-1.1032231231146874,-0.6972168710197396,-1.4129011659812905,0.43411084803648653,0.9330021037358353,0.7817966686009896,1.5633748290975966,0.015027825027922985,False,True,False,False,True,False,False,False,True,True,False,False,False
0.21615038729094282,0.0015522193138668534,0.3595180076150525,-1.0182586094529473,-0.3080411768469407,-0.04719693538498981,-0.11076789735129279,0.5090219520545815,1.5820613897021643,0.6867893599994291,1.1160679151338515,1.3357048192497614,True,False,False,False,False,True,True,False,False,True,False,False,False
-1.230409596937327,1.5308510391725163,1.6640336521159917,0.15641667155360933,1.574777200097446,0.7412304474812592,0.6372519538474218,-1.4535261722343522,0.5172792132437616,-1.4240056332694644,-1.3028682023411648,-0.6512933189583506,True,False,False,False,True,False,False,False,True,False,False,True,False
-0.30632773380246753,1.3667893022143822,0.476951138292046,-0.11056454669293334,0.2684806502677257,0.1324514118350936,-0.2639929183598629,1.575614905141591,1.435732404430509,0.3755653897619435,0.4035234728356245,-1.1846591255877907,False,True,False,True,False,False,False,True,False,True,False,False,False
-0.4348264994849326,-1.0939086666990843,0.1284232513658937,-0.023377414701777656,1.7093884611932757,-0.8982478084985044,-0.7338114431096135,-0.291013320185164,-0.754419866586116,-0.4244689990701003,-0.3271497007716564,-0.7403101701519706,False,False,True,False,False,True,False,True,False,True,False,False,False
-1.6073195432139575,-0.7203822055842211,1.1294992048696086,0.8365661049471093,-0.16195583321015883,-1.663113042459089,1.2569505806631047,0.21425450939737575,-0.058221375068680664,0.019627614899780613,0.43514157054638536,-1.0353601613028751,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.8922898845304233,-1.1735659207703117,-0.11225767070905686,-0.44013361731840855,-1.6588699148131958,-0.8903195693201255,-0.33981556748318964,-1.0783050064726272,-0.7336247445701968,-0.4545835299352842,1.2748243868353721,-1.3611023088164642,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.1463842725911294,-1.3570096623432284,0.5755437820002588,-0.6157731160736198,-1.7504862484165418,0.5940561397968014,-0.6592557209864316,-0.5557328359844085,0.5801969222616237,-1.453574854032476,0.3019724362244587,-0.2745683764874833,False,True,False,False,True,False,False,False,True,False,False,False,True
-0.554375974942421,0.15966265942888072,-0.05109108373087779,0.16804749480893055,-1.1912793365016459,-1.243469651264643,0.1729184714858036,1.240344479935328,-1.6310439215223718,1.141349406418814,0.6437888819988131,0.5473566198077935,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.0584256732251063,1.0653233518151424,-1.423503206920031,0.5859933234961372,0.4962182285400213,0.7955568820038126,0.2734852543803035,-1.2029618658330306,-1.1314108563974608,0.635662846238427,-0.5458830058487799,-0.8595520352275136,True,False,False,True,False,False,False,True,False,False,False,True,False
